report_id,fire_id,area,date,longitude,latitude,from_date,crews_sent,total_crews_sent,max_crews_sent
7319351,7319256,1059.0,2017-07-31 07:30:00,-113.437,42.35167,2017-07-30 22:00:00,171.0,741.0,171.0
7319375,7319256,1065.0,2017-08-01 05:30:00,-113.437,42.35167,2017-07-31 18:00:00,151.0,741.0,171.0
7319312,7319256,1065.0,2017-08-02 06:00:00,-113.437,42.35167,2017-08-01 18:30:00,95.0,741.0,171.0
7319332,7319256,1065.0,2017-08-03 07:45:00,-113.437,42.35167,2017-08-02 20:30:00,90.0,741.0,171.0
7319265,7319256,1065.0,2017-08-04 07:07:30,-113.437,42.35167,2017-08-03 19:00:00,90.0,741.0,171.0
7319284,7319256,1065.0,2017-08-05 14:37:30,-113.437,42.35167,2017-08-05 09:00:00,30.0,741.0,171.0
7319298,7319256,1065.0,2017-08-05 22:00:00,-113.437,42.35167,2017-08-05 21:30:00,30.0,741.0,171.0
7319481,7319456,5000.0,2017-08-30 14:07:30,-119.93389,40.69694,2017-08-30 11:00:00,11.0,427.0,106.0
7319582,7319456,19000.0,2017-08-31 07:52:30,-119.93389,40.69694,2017-08-30 20:00:00,21.0,427.0,106.0
7319554,7319456,19000.0,2017-09-01 02:30:00,-119.93389,40.69694,2017-08-31 21:00:00,21.0,427.0,106.0
7319568,7319456,18618.0,2017-09-01 05:00:00,-119.93389,40.69694,2017-09-01 02:00:00,28.0,427.0,106.0
7319539,7319456,18618.0,2017-09-02 04:15:00,-119.93389,40.69694,2017-09-02 02:00:00,28.0,427.0,106.0
7319517,7319456,18618.0,2017-09-03 19:07:30,-119.93389,40.69694,2017-09-03 02:00:00,106.0,427.0,106.0
7319494,7319456,18618.0,2017-09-04 15:52:30,-119.93389,40.69694,2017-09-04 12:00:00,106.0,427.0,106.0
7319457,7319456,18618.0,2017-09-05 10:22:30,-119.93389,40.69694,2017-09-05 02:00:00,106.0,427.0,106.0
7319600,7319599,78.0,2017-09-04 03:00:00,-115.627317,48.569333,2017-09-03 15:00:00,5.0,10.0,5.0
7319611,7319599,78.0,2017-09-05 01:30:00,-115.627317,48.569333,2017-09-04 18:00:00,5.0,10.0,5.0
7319920,7319625,4179.0,2017-09-04 03:00:00,-115.3093,47.89622,2017-09-03 15:00:00,3.0,2189.0,312.0
7319941,7319625,4993.0,2017-09-05 03:00:00,-115.3093,47.89622,2017-09-04 15:00:00,7.0,2189.0,312.0
7319855,7319625,5435.0,2017-09-06 03:00:00,-115.3093,47.89622,2017-09-05 15:00:00,14.0,2189.0,312.0
7319876,7319625,5717.0,2017-09-07 03:00:00,-115.3093,47.89622,2017-09-06 15:00:00,20.0,2189.0,312.0
7319993,7319625,6196.0,2017-09-08 03:00:00,-115.3093,47.89622,2017-09-07 15:00:00,21.0,2189.0,312.0
7320323,7319625,6823.0,2017-09-09 04:00:00,-115.3093,47.89622,2017-09-08 16:00:00,21.0,2189.0,312.0
7320138,7319625,7549.0,2017-09-10 03:30:00,-115.3093,47.89622,2017-09-09 16:00:00,26.0,2189.0,312.0
7320109,7319625,8206.0,2017-09-11 04:00:00,-115.3093,47.89622,2017-09-10 16:00:00,28.0,2189.0,312.0
7320082,7319625,8830.0,2017-09-12 03:22:30,-115.3093,47.89622,2017-09-11 16:00:00,73.0,2189.0,312.0
7320049,7319625,8830.0,2017-09-13 04:00:00,-115.3093,47.89622,2017-09-12 16:00:00,95.0,2189.0,312.0
7320018,7319625,10300.0,2017-09-13 17:00:00,-115.3093,47.89622,2017-09-13 16:00:00,95.0,2189.0,312.0
7320283,7319625,11587.0,2017-09-14 05:30:00,-115.3093,47.89622,2017-09-13 18:00:00,144.0,2189.0,312.0
7320244,7319625,11737.0,2017-09-15 05:00:00,-115.3093,47.89622,2017-09-14 17:00:00,158.0,2189.0,312.0
7320204,7319625,12482.0,2017-09-16 05:00:00,-115.3093,47.89622,2017-09-15 17:00:00,171.0,2189.0,312.0
7320167,7319625,12624.0,2017-09-17 05:00:00,-115.3093,47.89622,2017-09-16 17:00:00,158.0,2189.0,312.0
7319816,7319625,13854.0,2017-09-18 05:00:00,-115.3093,47.89622,2017-09-17 17:00:00,312.0,2189.0,312.0
7319743,7319625,13854.0,2017-09-19 05:00:00,-115.3093,47.89622,2017-09-18 17:00:00,312.0,2189.0,312.0
7319780,7319625,13854.0,2017-09-20 05:00:00,-115.3093,47.89622,2017-09-19 17:00:00,254.0,2189.0,312.0
7319669,7319625,13854.0,2017-09-21 05:00:00,-115.3093,47.89622,2017-09-20 17:00:00,88.0,2189.0,312.0
7319720,7319625,13854.0,2017-09-22 05:00:00,-115.3093,47.89622,2017-09-21 17:00:00,46.0,2189.0,312.0
7319697,7319625,13887.0,2017-09-23 05:00:00,-115.3093,47.89622,2017-09-22 17:00:00,42.0,2189.0,312.0
7319645,7319625,13903.0,2017-09-24 05:00:00,-115.3093,47.89622,2017-09-23 17:00:00,38.0,2189.0,312.0
7319626,7319625,13903.0,2017-09-25 00:00:00,-115.3093,47.89622,2017-09-24 17:00:00,20.0,2189.0,312.0
7320348,7319625,13903.0,2017-09-27 01:00:00,-115.3093,47.89622,2017-09-25 10:00:00,23.0,2189.0,312.0
7320422,7319625,13903.0,2017-10-02 12:30:00,-115.3093,47.89622,2017-09-28 09:00:00,13.0,2189.0,312.0
7320405,7319625,13903.0,2017-10-10 01:00:00,-115.3093,47.89622,2017-10-06 13:00:00,5.0,2189.0,312.0
7320368,7319625,13903.0,2017-10-16 16:00:00,-115.3093,47.89622,2017-10-13 16:00:00,1.0,2189.0,312.0
7320386,7319625,13903.0,2017-10-23 01:00:00,-115.3093,47.89622,2017-10-19 13:00:00,1.0,2189.0,312.0
7320440,7319625,13903.0,2017-10-30 01:00:00,-115.3093,47.89622,2017-10-26 13:00:00,0.0,2189.0,312.0
7320470,7320458,300.0,2017-08-31 02:00:00,-115.6237,47.66594,2017-08-30 13:00:00,15.0,30.0,15.0
7320459,7320458,135.0,2017-09-01 03:30:00,-115.6237,47.66594,2017-08-31 15:00:00,15.0,30.0,15.0
7320833,7320482,800.0,2017-09-02 00:30:00,-115.649,48.507833,2017-09-01 09:00:00,54.0,4992.0,396.0
7321049,7320482,1559.0,2017-09-03 04:00:00,-115.649,48.507833,2017-09-02 16:00:00,54.0,4992.0,396.0
7320819,7320482,3679.0,2017-09-04 04:00:00,-115.649,48.507833,2017-09-03 16:00:00,54.0,4992.0,396.0
7321188,7320482,5760.0,2017-09-05 04:00:00,-115.649,48.507833,2017-09-04 16:00:00,104.0,4992.0,396.0
7320848,7320482,6498.0,2017-09-06 04:00:00,-115.649,48.507833,2017-09-05 16:00:00,139.0,4992.0,396.0
7320877,7320482,7337.0,2017-09-07 04:00:00,-115.649,48.507833,2017-09-06 16:00:00,159.0,4992.0,396.0
7321246,7320482,8775.0,2017-09-08 04:00:00,-115.649,48.507833,2017-09-07 16:00:00,215.0,4992.0,396.0
7321212,7320482,9923.0,2017-09-09 04:00:00,-115.649,48.507833,2017-09-08 16:00:00,230.0,4992.0,396.0
7321318,7320482,9923.0,2017-09-10 04:00:00,-115.649,48.507833,2017-09-09 16:00:00,235.0,4992.0,396.0
7321014,7320482,13372.0,2017-09-11 04:00:00,-115.649,48.507833,2017-09-10 16:00:00,247.0,4992.0,396.0
7320980,7320482,14827.0,2017-09-12 04:00:00,-115.649,48.507833,2017-09-11 16:00:00,238.0,4992.0,396.0
7320906,7320482,14827.0,2017-09-13 04:00:00,-115.649,48.507833,2017-09-12 16:00:00,284.0,4992.0,396.0
7320944,7320482,15400.0,2017-09-13 17:00:00,-115.649,48.507833,2017-09-13 16:00:00,284.0,4992.0,396.0
7321278,7320482,16940.0,2017-09-14 05:30:00,-115.649,48.507833,2017-09-13 18:00:00,262.0,4992.0,396.0
7321150,7320482,17265.0,2017-09-15 05:00:00,-115.649,48.507833,2017-09-14 17:00:00,256.0,4992.0,396.0
7321109,7320482,18043.0,2017-09-16 05:00:00,-115.649,48.507833,2017-09-15 17:00:00,316.0,4992.0,396.0
7321065,7320482,19497.0,2017-09-17 05:00:00,-115.649,48.507833,2017-09-16 17:00:00,396.0,4992.0,396.0
7320778,7320482,20008.0,2017-09-18 03:30:00,-115.649,48.507833,2017-09-17 17:00:00,326.0,4992.0,396.0
7320739,7320482,20008.0,2017-09-19 05:00:00,-115.649,48.507833,2017-09-18 17:00:00,326.0,4992.0,396.0
7320705,7320482,20008.0,2017-09-20 05:00:00,-115.649,48.507833,2017-09-19 17:00:00,282.0,4992.0,396.0
7320676,7320482,20072.0,2017-09-21 05:00:00,-115.649,48.507833,2017-09-20 17:00:00,105.0,4992.0,396.0
7320626,7320482,20072.0,2017-09-22 05:00:00,-115.649,48.507833,2017-09-21 17:00:00,101.0,4992.0,396.0
7320651,7320482,20072.0,2017-09-23 05:00:00,-115.649,48.507833,2017-09-22 17:00:00,91.0,4992.0,396.0
7320579,7320482,20072.0,2017-09-24 05:00:00,-115.649,48.507833,2017-09-23 17:00:00,94.0,4992.0,396.0
7320604,7320482,20072.0,2017-09-25 01:30:00,-115.649,48.507833,2017-09-24 17:00:00,67.0,4992.0,396.0
7320553,7320482,20072.0,2017-09-27 04:52:30,-115.649,48.507833,2017-09-25 17:00:00,51.0,4992.0,396.0
7320523,7320482,20072.0,2017-10-03 00:30:00,-115.649,48.507833,2017-09-29 09:00:00,17.0,4992.0,396.0
7320510,7320482,20072.0,2017-10-10 01:00:00,-115.649,48.507833,2017-10-06 13:00:00,3.0,4992.0,396.0
7320483,7320482,20072.0,2017-10-16 13:00:00,-115.649,48.507833,2017-10-13 13:00:00,1.0,4992.0,396.0
7320496,7320482,20072.0,2017-10-23 01:00:00,-115.649,48.507833,2017-10-19 13:00:00,1.0,4992.0,396.0
7320540,7320482,20072.0,2017-10-30 01:00:00,-115.649,48.507833,2017-10-26 13:00:00,0.0,4992.0,396.0
7321380,7321366,108.0,2017-08-31 03:00:00,-115.6099,47.72275,2017-08-30 14:00:00,15.0,30.0,15.0
7321367,7321366,82.0,2017-09-01 04:30:00,-115.6099,47.72275,2017-08-31 16:00:00,15.0,30.0,15.0
7321476,7321395,2500.0,2017-08-30 19:22:30,-115.731333,41.171783,2017-08-30 17:00:00,30.0,190.0,104.0
7321454,7321395,2500.0,2017-08-30 23:07:30,-115.731333,41.171783,2017-08-30 22:00:00,30.0,190.0,104.0
7321428,7321395,2945.0,2017-08-31 09:15:00,-115.731333,41.171783,2017-08-30 22:15:00,104.0,190.0,104.0
7321396,7321395,2945.0,2017-09-01 09:37:30,-115.731333,41.171783,2017-08-31 22:15:00,15.0,190.0,104.0
7321414,7321395,2877.0,2017-09-02 07:15:00,-115.731333,41.171783,2017-09-01 19:15:00,11.0,190.0,104.0
7321508,7321498,5247.0,2017-08-30 17:07:30,-105.2913,45.9285,2017-08-30 14:30:00,34.0,34.0,34.0
7321942,7321608,101.0,2017-08-12 20:00:00,-113.8287,48.60717,2017-08-10 22:00:00,18.0,5603.0,180.0
7321953,7321608,140.0,2017-08-15 06:30:00,-113.8287,48.60717,2017-08-14 19:00:00,18.0,5603.0,180.0
7321837,7321608,204.0,2017-08-16 05:45:00,-113.8287,48.60717,2017-08-15 18:00:00,25.0,5603.0,180.0
7321864,7321608,333.0,2017-08-17 05:45:00,-113.8287,48.60717,2017-08-16 18:00:00,38.0,5603.0,180.0
7321893,7321608,586.0,2017-08-18 06:07:30,-113.8287,48.60717,2017-08-17 19:00:00,72.0,5603.0,180.0
7321848,7321608,824.0,2017-08-19 05:45:00,-113.8287,48.60717,2017-08-18 17:45:00,80.0,5603.0,180.0
7321907,7321608,1123.0,2017-08-20 05:52:30,-113.8287,48.60717,2017-08-19 17:45:00,97.0,5603.0,180.0
7321925,7321608,1224.0,2017-08-21 00:22:30,-113.8287,48.60717,2017-08-20 07:45:00,107.0,5603.0,180.0
7321876,7321608,1310.0,2017-08-22 05:52:30,-113.8287,48.60717,2017-08-21 18:00:00,110.0,5603.0,180.0
7321818,7321608,1364.0,2017-08-23 05:30:00,-113.8287,48.60717,2017-08-22 18:00:00,120.0,5603.0,180.0
7321800,7321608,1503.0,2017-08-24 05:45:00,-113.8287,48.60717,2017-08-23 17:00:00,121.0,5603.0,180.0
7322259,7321608,1537.0,2017-08-25 05:45:00,-113.8287,48.60717,2017-08-24 18:30:00,167.0,5603.0,180.0
7322235,7321608,1543.0,2017-08-26 06:00:00,-113.8287,48.60717,2017-08-25 18:00:00,124.0,5603.0,180.0
7322052,7321608,1553.0,2017-08-27 06:00:00,-113.8287,48.60717,2017-08-26 18:00:00,137.0,5603.0,180.0
7321996,7321608,1575.0,2017-08-28 06:00:00,-113.8287,48.60717,2017-08-27 18:00:00,135.0,5603.0,180.0
7322316,7321608,1874.0,2017-08-29 06:00:00,-113.8287,48.60717,2017-08-28 18:00:00,128.0,5603.0,180.0
7322441,7321608,2097.0,2017-08-30 06:00:00,-113.8287,48.60717,2017-08-29 18:00:00,128.0,5603.0,180.0
7322731,7321608,3275.0,2017-08-31 06:15:00,-113.8287,48.60717,2017-08-30 18:00:00,126.0,5603.0,180.0
7322755,7321608,4646.0,2017-09-01 05:15:00,-113.8287,48.60717,2017-08-31 16:30:00,106.0,5603.0,180.0
7322706,7321608,5116.0,2017-09-02 04:37:30,-113.8287,48.60717,2017-09-01 18:00:00,120.0,5603.0,180.0
7322812,7321608,6833.0,2017-09-03 05:52:30,-113.8287,48.60717,2017-09-02 17:15:00,127.0,5603.0,180.0
7322779,7321608,13053.0,2017-09-04 05:22:30,-113.8287,48.60717,2017-09-03 18:30:00,145.0,5603.0,180.0
7322339,7321608,13343.0,2017-09-05 05:07:30,-113.8287,48.60717,2017-09-04 16:15:00,155.0,5603.0,180.0
7322407,7321608,13343.0,2017-09-06 05:22:30,-113.8287,48.60717,2017-09-05 18:00:00,159.0,5603.0,180.0
7321962,7321608,13343.0,2017-09-07 05:22:30,-113.8287,48.60717,2017-09-06 16:45:00,158.0,5603.0,180.0
7322020,7321608,13343.0,2017-09-08 06:00:00,-113.8287,48.60717,2017-09-07 18:00:00,155.0,5603.0,180.0
7322374,7321608,13674.0,2017-09-09 06:00:00,-113.8287,48.60717,2017-09-08 18:00:00,159.0,5603.0,180.0
7322283,7321608,13711.0,2017-09-10 05:00:00,-113.8287,48.60717,2017-09-09 18:00:00,155.0,5603.0,180.0
7322673,7321608,14432.0,2017-09-11 05:00:00,-113.8287,48.60717,2017-09-10 16:00:00,152.0,5603.0,180.0
7322643,7321608,14795.0,2017-09-12 05:30:00,-113.8287,48.60717,2017-09-11 18:00:00,151.0,5603.0,180.0
7322533,7321608,14795.0,2017-09-13 04:22:30,-113.8287,48.60717,2017-09-12 18:00:00,167.0,5603.0,180.0
7322500,7321608,15995.0,2017-09-14 03:22:30,-113.8287,48.60717,2017-09-13 14:45:00,169.0,5603.0,180.0
7322607,7321608,15995.0,2017-09-15 03:52:30,-113.8287,48.60717,2017-09-14 16:00:00,180.0,5603.0,180.0
7322464,7321608,15995.0,2017-09-16 03:45:00,-113.8287,48.60717,2017-09-15 15:45:00,169.0,5603.0,180.0
7322569,7321608,16790.0,2017-09-16 21:37:30,-113.8287,48.60717,2017-09-16 15:45:00,171.0,5603.0,180.0
7322198,7321608,16790.0,2017-09-19 03:30:00,-113.8287,48.60717,2017-09-18 15:30:00,176.0,5603.0,180.0
7322166,7321608,16790.0,2017-09-19 22:52:30,-113.8287,48.60717,2017-09-19 18:00:00,163.0,5603.0,180.0
7322135,7321608,16790.0,2017-09-21 04:07:30,-113.8287,48.60717,2017-09-20 15:45:00,146.0,5603.0,180.0
7322076,7321608,16790.0,2017-09-22 04:00:00,-113.8287,48.60717,2017-09-21 16:30:00,123.0,5603.0,180.0
7322106,7321608,16790.0,2017-09-23 02:22:30,-113.8287,48.60717,2017-09-22 15:30:00,125.0,5603.0,180.0
7321659,7321608,16790.0,2017-09-24 05:30:00,-113.8287,48.60717,2017-09-23 18:00:00,90.0,5603.0,180.0
7321641,7321608,16790.0,2017-09-25 05:00:00,-113.8287,48.60717,2017-09-24 19:00:00,52.0,5603.0,180.0
7321780,7321608,16790.0,2017-09-26 10:15:00,-113.8287,48.60717,2017-09-26 08:00:00,75.0,5603.0,180.0
7321760,7321608,16927.0,2017-09-27 11:30:00,-113.8287,48.60717,2017-09-27 08:00:00,71.0,5603.0,180.0
7321719,7321608,16921.0,2017-09-28 10:15:00,-113.8287,48.60717,2017-09-28 08:00:00,77.0,5603.0,180.0
7321740,7321608,16921.0,2017-09-29 12:00:00,-113.8287,48.60717,2017-09-29 08:00:00,53.0,5603.0,180.0
7321680,7321608,16982.0,2017-09-30 02:15:00,-113.8287,48.60717,2017-09-29 12:30:00,54.0,5603.0,180.0
7321700,7321608,16982.0,2017-10-01 02:07:30,-113.8287,48.60717,2017-09-30 17:00:00,45.0,5603.0,180.0
7321609,7321608,16982.0,2017-10-19 16:15:00,-113.8287,48.60717,2017-10-12 17:00:00,2.0,5603.0,180.0
7321625,7321608,16982.0,2017-11-05 16:30:00,-113.8287,48.60717,2017-10-26 15:30:00,2.0,5603.0,180.0
7322954,7322852,1.0,2017-08-15 05:00:00,-122.1698,44.74942,2017-08-14 17:00:00,45.0,341.0,50.0
7322983,7322852,1.0,2017-08-16 08:00:00,-122.1698,44.74942,2017-08-15 20:00:00,50.0,341.0,50.0
7322968,7322852,1.0,2017-08-17 07:00:00,-122.1698,44.74942,2017-08-16 19:00:00,50.0,341.0,50.0
7322883,7322852,2.0,2017-08-18 07:00:00,-122.1698,44.74942,2017-08-17 19:00:00,36.0,341.0,50.0
7322853,7322852,2.0,2017-08-19 08:00:00,-122.1698,44.74942,2017-08-18 20:00:00,36.0,341.0,50.0
7322868,7322852,2.0,2017-08-20 07:00:00,-122.1698,44.74942,2017-08-19 20:00:00,36.0,341.0,50.0
7322939,7322852,2.0,2017-08-21 08:00:00,-122.1698,44.74942,2017-08-20 20:00:00,36.0,341.0,50.0
7322925,7322852,2.0,2017-08-22 08:00:00,-122.1698,44.74942,2017-08-21 20:00:00,16.0,341.0,50.0
7322898,7322852,2.0,2017-08-23 08:00:00,-122.1698,44.74942,2017-08-22 20:00:00,18.0,341.0,50.0
7322912,7322852,2.0,2017-08-23 20:30:00,-122.1698,44.74942,2017-08-23 20:00:00,18.0,341.0,50.0
7323096,7323002,300.0,2017-08-12 15:00:00,-121.4106,44.41232,2017-08-12 09:00:00,79.0,369.0,79.0
7323024,7323002,2012.0,2017-08-13 07:00:00,-121.4106,44.41232,2017-08-12 19:00:00,79.0,369.0,79.0
7323073,7323002,2030.0,2017-08-14 07:00:00,-121.4106,44.41232,2017-08-13 19:00:00,79.0,369.0,79.0
7323048,7323002,2030.0,2017-08-15 06:45:00,-121.4106,44.41232,2017-08-14 18:45:00,79.0,369.0,79.0
7323011,7323002,2012.0,2017-08-17 06:00:00,-121.4106,44.41232,2017-08-15 18:00:00,51.0,369.0,79.0
7323003,7323002,2012.0,2017-08-20 07:52:30,-121.4106,44.41232,2017-08-18 18:00:00,2.0,369.0,79.0
7323164,7323138,36.0,2017-09-07 01:30:00,-106.4591667,34.6266667,2017-09-06 09:00:00,6.0,105.0,36.0
7323209,7323138,198.0,2017-09-09 01:30:00,-106.4591667,34.6266667,2017-09-08 09:00:00,8.0,105.0,36.0
7323195,7323138,200.0,2017-09-13 01:00:00,-106.4591667,34.6266667,2017-09-12 09:00:00,36.0,105.0,36.0
7323150,7323138,200.0,2017-09-14 12:30:00,-106.4591667,34.6266667,2017-09-14 08:00:00,34.0,105.0,36.0
7323139,7323138,200.0,2017-09-15 13:45:00,-106.4591667,34.6266667,2017-09-15 09:00:00,13.0,105.0,36.0
7323184,7323138,200.0,2017-09-21 12:30:00,-106.4591667,34.6266667,2017-09-21 09:00:00,8.0,105.0,36.0
7323173,7323138,200.0,2017-09-28 11:15:00,-106.4591667,34.6266667,2017-09-28 09:00:00,0.0,105.0,36.0
7323564,7323226,200.0,2017-09-01 06:00:00,-115.03611,47.75667,2017-08-31 18:00:00,41.0,1140.0,129.0
7323545,7323226,530.0,2017-09-02 06:00:00,-115.03611,47.75667,2017-09-01 18:00:00,62.0,1140.0,129.0
7323523,7323226,570.0,2017-09-03 06:00:00,-115.03611,47.75667,2017-09-02 18:00:00,76.0,1140.0,129.0
7323495,7323226,637.0,2017-09-04 06:00:00,-115.03611,47.75667,2017-09-03 18:00:00,121.0,1140.0,129.0
7323437,7323226,637.0,2017-09-05 06:00:00,-115.03611,47.75667,2017-09-04 18:00:00,129.0,1140.0,129.0
7323466,7323226,637.0,2017-09-06 06:00:00,-115.03611,47.75667,2017-09-05 18:00:00,125.0,1140.0,129.0
7323408,7323226,637.0,2017-09-07 06:00:00,-115.03611,47.75667,2017-09-06 18:00:00,96.0,1140.0,129.0
7323356,7323226,637.0,2017-09-08 05:37:30,-115.03611,47.75667,2017-09-07 18:00:00,79.0,1140.0,129.0
7323382,7323226,637.0,2017-09-09 05:37:30,-115.03611,47.75667,2017-09-08 18:00:00,82.0,1140.0,129.0
7323331,7323226,637.0,2017-09-10 06:00:00,-115.03611,47.75667,2017-09-09 18:00:00,84.0,1140.0,129.0
7323307,7323226,637.0,2017-09-11 06:00:00,-115.03611,47.75667,2017-09-10 18:00:00,70.0,1140.0,129.0
7323286,7323226,637.0,2017-09-12 06:00:00,-115.03611,47.75667,2017-09-11 18:00:00,67.0,1140.0,129.0
7323266,7323226,637.0,2017-09-13 06:00:00,-115.03611,47.75667,2017-09-12 18:00:00,36.0,1140.0,129.0
7323246,7323226,637.0,2017-09-14 05:45:00,-115.03611,47.75667,2017-09-13 18:00:00,36.0,1140.0,129.0
7323227,7323226,637.0,2017-09-15 06:00:00,-115.03611,47.75667,2017-09-14 18:00:00,36.0,1140.0,129.0
7323620,7323579,604.0,2017-08-31 14:37:30,-114.14194,47.24944,2017-08-31 10:00:00,34.0,108.0,39.0
7323605,7323579,620.0,2017-09-01 06:45:00,-114.14194,47.24944,2017-08-31 19:15:00,39.0,108.0,39.0
7323592,7323579,620.0,2017-09-02 06:45:00,-114.14194,47.24944,2017-09-01 18:45:00,29.0,108.0,39.0
7323580,7323579,620.0,2017-09-03 06:15:00,-114.14194,47.24944,2017-09-02 18:15:00,6.0,108.0,39.0
7323669,7323637,225.0,2017-08-31 12:00:00,-103.7416,43.50383,2017-08-31 08:00:00,162.0,277.0,162.0
7323638,7323637,225.0,2017-09-01 04:00:00,-103.7416,43.50383,2017-08-31 16:00:00,100.0,277.0,162.0
7323658,7323637,225.0,2017-09-02 12:30:00,-103.7416,43.50383,2017-09-02 08:00:00,15.0,277.0,162.0
7323753,7323705,113.0,2017-05-28 06:00:00,-81.64972,26.79333,2017-05-27 18:00:00,7.0,35.0,7.0
7323706,7323705,115.0,2017-05-29 07:00:00,-81.64972,26.79333,2017-05-28 20:00:00,7.0,35.0,7.0
7323764,7323705,180.0,2017-05-30 06:00:00,-81.64972,26.79333,2017-05-29 18:00:00,7.0,35.0,7.0
7323735,7323705,180.0,2017-05-31 06:00:00,-81.64972,26.79333,2017-05-30 18:00:00,4.0,35.0,7.0
7323744,7323705,182.0,2017-06-01 06:00:00,-81.64972,26.79333,2017-05-31 18:00:00,4.0,35.0,7.0
7323716,7323705,182.0,2017-06-02 06:00:00,-81.64972,26.79333,2017-06-01 18:00:00,6.0,35.0,7.0
7323785,7323775,700.0,2017-11-01 15:15:00,-120.4207,47.4951,2017-11-01 13:15:00,101.0,101.0,101.0
7323847,7323846,700.0,2017-07-30 18:15:00,-107.8365,46.0645,2017-07-30 16:00:00,53.0,106.0,53.0
7323865,7323846,700.0,2017-07-30 20:37:30,-107.8365,46.0645,2017-07-30 20:30:00,53.0,106.0,53.0
7323947,7323893,7000.0,2017-07-30 18:07:30,-112.9991,43.28544,2017-07-30 16:45:00,42.0,212.0,63.0
7323929,7323893,25712.0,2017-07-31 06:30:00,-112.9991,43.28544,2017-07-30 19:00:00,44.0,212.0,63.0
7323894,7323893,25712.0,2017-08-01 06:15:00,-112.9991,43.28544,2017-07-31 18:00:00,63.0,212.0,63.0
7323911,7323893,25712.0,2017-08-01 19:45:00,-112.9991,43.28544,2017-08-01 18:30:00,63.0,212.0,63.0
7324003,7323971,144.0,2017-07-30 19:30:00,-109.1019,45.59661,2017-07-30 17:45:00,64.0,158.0,64.0
7323972,7323971,144.0,2017-07-31 14:15:00,-109.1019,45.59661,2017-07-31 08:00:00,49.0,158.0,64.0
7323988,7323971,144.0,2017-08-01 13:45:00,-109.1019,45.59661,2017-08-01 09:00:00,45.0,158.0,64.0
7324025,7324024,918.0,2017-07-30 18:15:00,-117.2446,41.1265,2017-07-30 17:45:00,74.0,84.0,74.0
7324049,7324024,918.0,2017-07-31 09:00:00,-117.2446,41.1265,2017-07-31 02:00:00,10.0,84.0,74.0
7324189,7324066,250.0,2017-07-30 19:22:30,-118.64778,35.53111,2017-07-30 18:45:00,282.0,2768.0,468.0
7324167,7324066,450.0,2017-07-31 02:00:00,-118.64778,35.53111,2017-07-30 20:00:00,282.0,2768.0,468.0
7324140,7324066,800.0,2017-07-31 13:52:30,-118.64778,35.53111,2017-07-31 08:00:00,356.0,2768.0,468.0
7324116,7324066,1350.0,2017-08-01 01:52:30,-118.64778,35.53111,2017-07-31 20:00:00,356.0,2768.0,468.0
7324245,7324066,1350.0,2017-08-01 14:07:30,-118.64778,35.53111,2017-08-01 09:00:00,468.0,2768.0,468.0
7324211,7324066,1350.0,2017-08-02 06:15:00,-118.64778,35.53111,2017-08-01 20:00:00,452.0,2768.0,468.0
7324085,7324066,1350.0,2017-08-03 08:00:00,-118.64778,35.53111,2017-08-02 20:00:00,424.0,2768.0,468.0
7324067,7324066,1350.0,2017-08-04 07:00:00,-118.64778,35.53111,2017-08-03 20:00:00,148.0,2768.0,468.0
7324312,7324282,400.0,2017-08-30 09:15:00,-115.9078,40.96084,2017-08-29 21:15:00,30.0,54.0,30.0
7324283,7324282,400.0,2017-08-31 09:37:30,-115.9078,40.96084,2017-08-30 21:15:00,12.0,54.0,30.0
7324298,7324282,654.0,2017-09-01 07:15:00,-115.9078,40.96084,2017-08-31 22:15:00,12.0,54.0,30.0
7324365,7324332,200.0,2017-08-30 03:45:00,-117.783383,40.396333,2017-08-29 23:30:00,11.0,54.0,19.0
7324376,7324332,80.0,2017-08-30 17:30:00,-117.783383,40.396333,2017-08-30 13:00:00,11.0,54.0,19.0
7324353,7324332,275.0,2017-08-31 15:00:00,-117.783383,40.396333,2017-08-31 08:00:00,19.0,54.0,19.0
7324333,7324332,300.0,2017-09-01 13:45:00,-117.783383,40.396333,2017-09-01 08:00:00,13.0,54.0,19.0
7324770,7324760,900.0,2017-08-30 19:22:30,-117.1978,43.0415,2017-08-30 17:15:00,45.0,45.0,45.0
7324820,7324788,200.0,2017-08-31 01:30:00,-121.1222222,39.3491667,2017-08-30 20:00:00,378.0,3157.0,524.0
7324789,7324788,280.0,2017-08-31 13:30:00,-121.1222222,39.3491667,2017-08-31 08:00:00,524.0,3157.0,524.0
7324873,7324788,392.0,2017-09-01 01:52:30,-121.1222222,39.3491667,2017-08-31 20:00:00,504.0,3157.0,524.0
7324848,7324788,392.0,2017-09-01 13:45:00,-121.1222222,39.3491667,2017-09-01 08:00:00,417.0,3157.0,524.0
7325003,7324788,392.0,2017-09-01 22:07:30,-121.1222222,39.3491667,2017-09-01 20:00:00,417.0,3157.0,524.0
7324906,7324788,392.0,2017-09-02 04:15:00,-121.1222222,39.3491667,2017-09-02 00:30:00,417.0,3157.0,524.0
7324981,7324788,392.0,2017-09-02 13:52:30,-121.1222222,39.3491667,2017-09-02 08:00:00,304.0,3157.0,524.0
7324962,7324788,392.0,2017-09-03 13:45:00,-121.1222222,39.3491667,2017-09-03 08:00:00,131.0,3157.0,524.0
